id,host_id,accommodates,bedrooms,beds,number_of_reviews,calculated_host_listings_count,availability_30,minimum_nights,bathrooms,Apartment,Bed & Breakfast,Boat,Boutique hotel,Bungalow,Cabin,Camper/RV,Chalet,Condominium,Dorm,Guesthouse,Hostel,House,Hut,Loft,Other,Serviced apartment,Townhouse,Villa,Yurt,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,20-29,40-49,50-59,60-69,70-79,80-84,85-89,90-94,95-100,price,price_log
12985223,46691672,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.37576580448962144,3.0652389651082954,-0.5148771472308398,-0.1066206426982684,3.822337820322567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,135,4.90527477843843
12099302,64739713,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.18248312694923985,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,120,4.787491742782046
2213683,10940840,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.09964769371764774,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,120,4.787491742782046
10405630,53580342,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.29293037125802934,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,4.8283137373023015
6702853,18831237,2.1576353417917606,1.817643044963894,0.7489740754861713,-0.4309894266440161,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,275,5.616771097666572
1182656,6469558,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,1.7503436484545758,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,108,4.68213122712422
7642824,27320439,0.04045756385990482,0.6147300302684826,0.06551755600539821,-0.34815399341242403,-0.20870895318193736,-0.2838476366367758,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,150,5.0106352940962555
12109382,64938833,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.4309894266440161,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,175,5.1647859739235145
1848910,9103350,0.7461834898371901,0.6147300302684826,0.06551755600539821,0.31452947244031276,-0.20870895318193736,0.4092408951454161,1.396934565851925,2.4311320622433796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,180,5.19295685089021
14136899,18094088,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.37576580448962144,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,160,5.075173815233827
570925,2615590,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.45860123772121353,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150,5.0106352940962555
13147818,10208386,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5138248598756082,-0.08745162287489171,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,4.59511985013459
5151615,11476978,1.4519094158144754,1.817643044963894,0.7489740754861713,0.34214128351751016,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,175,5.1647859739235145
4113927,21346364,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5414366709528057,-0.20870895318193736,-0.2838476366367758,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,4.59511985013459
8766968,42988034,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.37576580448962144,-0.20870895318193736,-0.052818126042711855,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,120,4.787491742782046
15517159,33668864,0.7461834898371901,-0.5881829844269288,0.06551755600539821,-0.4033776155668188,-0.20870895318193736,0.64027040573948,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,199,5.293304824724492
11814371,18076993,0.04045756385990482,-0.5881829844269288,0.06551755600539821,-0.4309894266440161,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,140,4.941642422609304
10104614,3680046,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.26531856018083194,-0.08745162287489171,1.564388448115736,0.018675624680914396,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130,4.867534450455582
6633001,34718677,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,175,5.1647859739235145
2966887,10806317,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,4.8283137373023015
16203729,28513298,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5414366709528057,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100,4.605170185988092
14290864,87239392,0.7461834898371901,3.0205560596593055,1.4324305949669445,-0.4033776155668188,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,5.2135435784017545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,325,5.783825182329737
6996733,23107955,-1.3709942880946657,-0.5881829844269288,-0.6179389634753749,3.434664124163615,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60,4.0943445622221
2464037,3653201,1.4519094158144754,1.817643044963894,0.06551755600539821,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,0.5198606941976456,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100,4.605170185988092
6834384,12363594,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.23770674910363457,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,91,4.51085950651685
14552569,90081388,0.7461834898371901,-0.5881829844269288,0.06551755600539821,-0.4862130487984109,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,110,4.700480365792417
6003515,399879,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.45860123772121353,0.033805707432153956,0.8712999163335441,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,122,4.804021044733257
2137159,10906816,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,1.5294491598369968,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,101,4.61512051684126
7347248,2712262,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,1.225719237987826,-0.20870895318193736,1.102329426927608,-0.1066206426982684,2.4311320622433796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,63,4.143134726391533
11342014,20514386,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.3205421823352267,-0.20870895318193736,0.17821138455135213,-0.1066206426982684,-0.3512794539149947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,97,4.574710978503383
14785551,6271051,-0.6652683621173804,0.6147300302684826,0.06551755600539821,-0.4033776155668188,-0.20870895318193736,0.4092408951454161,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,112,4.718498871295094
7737511,40665299,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.3697530945947075,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,105,4.653960350157523
14687178,46691672,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.4309894266440161,3.0652389651082954,-0.5148771472308398,-0.1066206426982684,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,115,4.74493212836325
1190535,6507935,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,2.7995924693880756,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75,4.31748811353631
14309260,87452462,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.45860123772121353,-0.20870895318193736,2.2574769798979277,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,125,4.8283137373023015
7870568,4156586,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.1212467948999312,-0.20870895318193736,2.7195360010860554,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125,4.8283137373023015
6917421,36255164,0.7461834898371901,0.6147300302684826,0.7489740754861713,0.17647041705432592,-0.20870895318193736,1.102329426927608,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,179,5.187385805840755
13471013,77061914,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.37576580448962144,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,145,4.976733742420574
5019693,5666937,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,-0.37576580448962144,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,4.8283137373023015
3149073,7103554,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.09363498382273383,-0.08745162287489171,-0.052818126042711855,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,74,4.30406509320417
3017962,4179993,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.42497671674910226,-0.20870895318193736,1.564388448115736,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,145,4.976733742420574
5019539,4405684,0.7461834898371901,0.6147300302684826,0.7489740754861713,-0.26531856018083194,-0.08745162287489171,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80,4.382026634673881
8525725,44893668,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5414366709528057,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,70,4.248495242049359
1896081,9850918,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4033776155668188,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,95,4.553876891600541
8525667,39940109,0.7461834898371901,-0.5881829844269288,0.06551755600539821,-0.5414366709528057,-0.08745162287489171,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,70,4.248495242049359
7049011,27773253,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,0.1439718920600972,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,120,4.787491742782046
2985724,9605070,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.45860123772121353,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,2.4311320622433796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,335,5.814130531825066
3381060,5956784,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.45860123772121353,-0.20870895318193736,-0.052818126042711855,0.26926815943928,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,104,4.6443908991413725
4296384,22304063,0.04045756385990482,-0.5881829844269288,0.06551755600539821,4.01451215678476,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64,4.1588830833596715
15669772,669178,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.45860123772121353,5.126613580328072,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,79,4.3694478524670215
13703638,6841023,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.4862130487984109,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,149,5.003946305945459
9747050,7792393,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.15487131587204248,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116,4.7535901911063645
8788403,46060395,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,-0.4309894266440161,-0.20870895318193736,-0.5148771472308398,1.396934565851925,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,129,4.859812404361672
8766483,2117711,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4862130487984109,-0.08745162287489171,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,105,4.653960350157523
10095510,51806249,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125,4.8283137373023015
9247120,16768552,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.3205421823352267,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,159,5.0689042022202315
15669643,669178,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4309894266440161,5.126613580328072,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,79,4.3694478524670215
5822367,10844569,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.21009493802643722,-0.20870895318193736,-0.2838476366367758,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,4.605170185988092
5577058,28551642,-1.3709942880946657,-0.5881829844269288,-0.6179389634753749,1.5018373487597996,0.1550630377391996,2.4885064904919916,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59,4.07753744390572
3840321,4994590,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,3.793617668167181,-0.20870895318193736,0.4092408951454161,0.018675624680914396,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,69,4.23410650459726
12589378,5930690,1.4519094158144754,1.817643044963894,0.7489740754861713,-0.45860123772121353,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,220,5.393627546352362
8744580,3644637,-0.6652683621173804,0.6147300302684826,-0.6179389634753749,-0.18248312694923985,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,98,4.584967478670572
2922243,5706763,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.23770674910363457,-0.20870895318193736,-0.2838476366367758,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,250,5.521460917862246
11569730,5695536,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.29293037125802934,-0.20870895318193736,-0.052818126042711855,0.018675624680914396,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65,4.174387269895637
3574994,2725707,-1.3709942880946657,-0.5881829844269288,-0.6179389634753749,-0.1272595047948451,-0.20870895318193736,2.026447469303864,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45,3.8066624897703196
10423515,53685261,2.1576353417917606,1.817643044963894,0.7489740754861713,-0.45860123772121353,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,210,5.3471075307174685
14191780,86037040,0.04045756385990482,-0.5881829844269288,0.06551755600539821,-0.4033776155668188,-0.20870895318193736,-0.2838476366367758,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,94,4.543294782270004
9309340,6872520,0.7461834898371901,-0.5881829844269288,0.06551755600539821,-0.45860123772121353,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100,4.605170185988092
13601924,78662352,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.18248312694923985,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80,4.382026634673881
8850544,5349668,0.7461834898371901,-0.5881829844269288,0.06551755600539821,-0.15487131587204248,-0.20870895318193736,-0.052818126042711855,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,4.605170185988092
7179364,10726948,0.7461834898371901,0.6147300302684826,0.06551755600539821,0.6182593942894838,0.7613496892744279,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,139,4.9344739331306915
3542982,5674633,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100,4.605170185988092
2011601,10226170,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.06602317274553646,-0.20870895318193736,-0.5148771472308398,0.1439718920600972,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125,4.8283137373023015
11635029,5720466,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.29293037125802934,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,4.499809670330265
9078916,10456257,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.26531856018083194,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,99,4.59511985013459
7254879,12676384,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.09964769371764774,-0.08745162287489171,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,60,4.0943445622221
15337523,3875736,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4862130487984109,-0.20870895318193736,-0.2838476366367758,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100,4.605170185988092
3574552,7892885,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.37576580448962144,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110,4.700480365792417
8325874,27494830,0.04045756385990482,-0.5881829844269288,0.06551755600539821,-0.21009493802643722,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,119,4.77912349311153
15532491,22485572,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,63,4.143134726391533
